id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23992638,Feel home,180502133,Eleanor,,Dublin City,53.3584,-6.25581,Private room,30,4,0,,,1,0,0,
23995285,Ensuite room in beautiful period house,180014072,Ray,,Dublin City,53.37378,-6.25145,Private room,55,1,36,2019-09-15,0.80,3,0,0,
23995395,Well located flat with a spacious room for you,180544395,Amy,,Dublin City,53.34219,-6.23402,Private room,95,2,1,2018-04-04,0.02,1,0,0,
23995789,Swords Modern Comfortable Apartment,136198669,Sandra,,Fingal,53.44222,-6.21351,Entire home/apt,75,1,51,2020-02-16,1.15,1,0,0,
24007844,"Ensuite, bright room in beautiful period house",180014072,Ray,,Dublin City,53.37392,-6.25235,Private room,41,1,18,2019-09-22,0.40,3,0,0,
24008967,Warm relaxing home sweet home,17872870,Tom,,Dublin City,53.37574,-6.22232,Private room,221,2,6,2019-09-10,0.14,5,180,0,
24016600,Private room in quiet part of central Dublin.,180543246,Ailbhe,,Dublin City,53.33504,-6.27732,Private room,55,3,5,2018-05-27,0.11,1,0,0,
24017044,TEMPLE BAR - Beautiful bedroom in a bright flat,10168910,Fabien,,Dublin City,53.34412,-6.26862,Private room,100,1,1,2018-04-01,0.02,2,0,0,
24031304,Sweet Dreams,48231419,Helena,,Dn Laoghaire-Rathdown,53.28851,-6.25539,Private room,36,2,102,2021-09-13,2.33,3,109,16,
24054749,Big bedroom & ensuite bathroom in the city centre,20862964,Nicoletta,,Dublin City,53.34841,-6.27846,Private room,88,2,18,2019-09-26,0.41,1,0,0,
24076459,Downtown 1bedroom Apartment beside Trinity College,180203924,Ana Mihaela,,Dublin City,53.34598,-6.25614,Entire home/apt,186,10,3,2020-12-02,0.07,4,0,0,
24082233,Unique Historic Artist's Mews in Rathmines,181332318,Olga,,Dublin City,53.32923,-6.26661,Entire home/apt,165,3,23,2019-06-23,0.54,1,0,0,
24091967,Peaceful apartment in the heart of Dublin,109509786,Faustine,,Dublin City,53.33862,-6.23802,Private room,90,2,9,2020-02-09,0.20,1,0,0,
24098417,Quiet City Apartment with Free Parking,40348237,Aidan,,Dublin City,53.32732,-6.25108,Entire home/apt,102,21,23,2021-03-27,0.54,1,1,5,
24099891,Modern place near to City Centre & Free Breakfast!,48841267,Sara Dianne,,Dublin City,53.34695,-6.30277,Private room,65,1,50,2019-01-23,1.12,1,0,0,
24112264,Comfortable City Home with Character,181609449,Eibhlin,,Dublin City,53.31532,-6.28027,Entire home/apt,120,5,2,2019-05-19,0.05,1,0,0,
24132253,Private Room Dublin rathmines,95712101,Tommy,,Dublin City,53.32209,-6.27162,Private room,40,1,0,,,1,0,0,
24133686,"Churchtown, Dublin",140105650,Sacha,,Dn Laoghaire-Rathdown,53.29235,-6.26798,Entire home/apt,195,3,31,2021-08-07,0.69,1,2,5,
24145764,Bright Single Room For female guest,85052651,Michelle,,Dn Laoghaire-Rathdown,53.25701,-6.21811,Private room,41,1,17,2021-11-11,0.44,1,80,7,
24146330,Terenure quiet modern 2-bed home,181939923,Philip,,South Dublin,53.30684,-6.30208,Entire home/apt,85,2,99,2019-09-18,2.28,1,0,0,
24147086,Beautiful Dublin 4 Apartment,134505699,Cathal,,Dublin City,53.33244,-6.24817,Entire home/apt,90,10,0,,,1,0,0,
24147407,Tranquil double bedroom close to city centre,181953437,Martha,,Dublin City,53.36959,-6.25358,Private room,61,2,40,2019-05-19,0.91,1,0,0,
24150313,Charming Rathmines Flat - near city center,83734553,Diogo,,Dublin City,53.31855,-6.26374,Entire home/apt,60,2,1,2018-04-29,0.02,1,0,0,
24183695,"Luxury house in central Rathmines, Dublin 6",19350785,Will,,Dublin City,53.32709,-6.26327,Private room,75,3,1,2018-05-22,0.02,1,0,0,
24194293,The Cove,182376082,Clara,,Dublin City,53.37782,-6.28712,Entire home/apt,110,3,87,2021-12-05,2.03,1,97,39,
24194754,Cool Trendy Apt - Temple Bar - Sleeps 4,182380183,Phil,,Dublin City,53.34465,-6.26958,Entire home/apt,160,2,146,2020-11-10,3.28,1,83,0,
24198021,Luxurious Comfort In Dublin City Centre,127984226,Jonothan,,Dublin City,53.33907,-6.24313,Entire home/apt,228,14,43,2020-12-28,0.96,13,265,1,
24203302,Stylish 3 bed home 5km from city centre,27424509,Natasha,,Dublin City,53.31223,-6.2916,Entire home/apt,175,2,3,2019-07-14,0.07,1,0,0,
24203388,Dublin 4 Duplex penthouse apt (2km from Grafton St,39776728,Gemma,,Dublin City,53.34051,-6.23165,Entire home/apt,140,2,74,2019-09-12,1.68,3,0,0,
24203920,Lovely modern 1 bedroom apartment,48177380,Vicky,,Dublin City,53.34089,-6.23533,Entire home/apt,90,2,3,2018-07-13,0.07,1,0,0,
24205890,"Quiet and cozy stay near the sea, Blackrock.",115986459,Enrico,,Dn Laoghaire-Rathdown,53.29247,-6.18582,Private room,50,3,8,2019-06-21,0.18,1,36,0,
24207889,Large ensuite room for group- nearby airport,62611476,Lucie,,Dublin City,53.40897,-6.16482,Private room,49,1,96,2019-09-16,2.18,2,0,0,
24218697,Bright Studio close to town,70154490,Gavin  RG,,Dublin City,53.31672,-6.27296,Entire home/apt,81,3,42,2020-01-03,0.95,16,0,0,
24223651,UltraCentral Apartment beside Temple Bar,180203924,Ana Mihaela,,Dublin City,53.34611,-6.25544,Entire home/apt,229,2,0,,,4,0,0,
24223932,Large Dublin Family Home- Minimum stay 1-2 weeks,80561927,Jeff,,Dn Laoghaire-Rathdown,53.27251,-6.23906,Entire home/apt,200,7,4,2019-07-28,0.09,1,0,0,
24224956,City Living a stones throw from the action,61767721,Paul,,Dublin City,53.35868,-6.28567,Private room,40,2,7,2018-07-31,0.16,1,0,0,
24227950,Fantastic 3 bed period house in the city centre,115812110,Richard,,Dublin City,53.32299,-6.23929,Entire home/apt,312,20,3,2018-12-15,0.07,1,0,0,
24229491,Bright Double Room near Dublin Airport,182657966,Josephine,,Dublin City,53.40177,-6.16384,Private room,42,1,37,2019-01-01,0.83,1,0,0,
24236216,Large Family Home 4 beds 3 ensuite + garden room,44823871,Jackie,,Dn Laoghaire-Rathdown,53.2822,-6.19865,Entire home/apt,350,4,18,2021-08-18,0.43,1,43,5,
24243269,Quiet City Centre Terrace House,22355545,Callum,,Dublin City,53.33667,-6.26826,Entire home/apt,127,3,16,2019-09-16,0.36,1,0,0,
24249263,Beautiful bedroom & private bathroom in renovated Victorian home.,94168794,Patricia,,Dublin City,53.33436,-6.2781,Private room,90,2,61,2021-11-07,1.39,2,91,6,
24257446,Penthouse 1 bed apartment,28443725,Laurence,,Dn Laoghaire-Rathdown,53.2938,-6.1398,Entire home/apt,100,1,0,,,1,0,0,
24275187,Comfortable private room & bathroom,48691977,Arjola,,Fingal,53.40607,-6.27604,Private room,18,3,2,2018-06-04,0.05,1,0,0,
24276820,Blackrock Apartment in garden setting.,183094620,Breda,,Dn Laoghaire-Rathdown,53.29293,-6.19338,Entire home/apt,90,3,37,2021-09-11,0.84,1,67,5,
24281471,King sized private bedroom in Temple Bar area,74154095,Paddy,,Dublin City,53.34357,-6.26984,Private room,46,1,224,2020-03-17,5.03,4,0,0,
24281702,Private King Room near Temple Bar - Excellent View,74154095,Paddy,,Dublin City,53.34362,-6.26977,Private room,42,1,211,2020-03-20,4.73,4,0,0,
24283494,Double Room beside Christchurch & Temple Bar,74154095,Paddy,,Dublin City,53.34351,-6.2699,Private room,42,1,227,2020-03-12,5.09,4,0,0,
24293583,Twin room,104666130,Caroline,,Dublin City,53.34632,-6.25732,Private room,80,1,0,,,1,0,0,
24293919,Luxury George's Street apartment (City Centre),27472241,Gonzague,,Dublin City,53.34261,-6.26589,Private room,65,2,113,2020-06-30,2.54,8,0,0,
24295594,Bright warm flat in heart of city centre,183279989,Anthony,,Dublin City,53.34542,-6.26454,Entire home/apt,200,1,77,2019-08-02,1.74,1,0,0,
24296752,Bright & Cosy 2 Bed house in historic Kilmainham,16491134,Aoife,,Dublin City,53.33983,-6.3125,Entire home/apt,122,3,6,2020-01-02,0.14,1,0,0,
24298524,"LOCATION LOCATION LOCATION! Dublin 2, sleeps 5-8!",103517636,Clara,,Dublin City,53.34549,-6.24805,Entire home/apt,219,2,14,2018-09-02,0.33,5,0,0,
24306357,Comfy Single Room City Centre,179776558,Cezar & Danilo,,Dublin City,53.35127,-6.27212,Private room,63,2,107,2021-11-28,2.42,2,55,12,
24319570,"Luxury Family Home, 10 mins to Dublin City Centre",180371320,Darragh,,Dublin City,53.30722,-6.29701,Entire home/apt,500,5,25,2019-08-13,0.58,1,68,0,
24329146,Villa Sam,183557761,Gwendoline,,Fingal,53.4908,-6.16365,Private room,60,1,169,2021-11-29,3.88,2,238,7,
24332653,Dublin apartment In Great suburb,5234115,Stephan,,South Dublin,53.30046,-6.29843,Entire home/apt,65,2,1,2018-08-07,0.02,1,0,0,
24342562,Cosy Apartment in Central Dublin - Sleeps 4,42223229,Fergal,,Dublin City,53.33451,-6.27535,Entire home/apt,125,2,106,2019-07-08,2.40,1,0,0,
24347637,Contemporary Riverside Flat Grand Canal - Dublin,66857953,Paula,,Dublin City,53.345,-6.23681,Entire home/apt,118,2,82,2020-03-01,1.85,1,0,0,
24364771,"4 Bedroom, 4 Bathroom Apartments",49352581,Tom,,Dublin City,53.38222,-6.24046,Entire home/apt,204,3,9,2019-08-17,0.22,11,0,0,
24368047,Central Stylish House in Trendy Stoneybatter S6,18018712,Catherine,,Dublin City,53.35117,-6.28351,Entire home/apt,120,2,10,2018-06-09,0.23,1,0,0,
24372238,PRIVATE DOUBLE BEDROOM IN CITY CENTRE,183930519,Rafael,,Dublin City,53.3434,-6.24822,Private room,55,2,13,2018-08-07,0.30,1,0,0,
24375335,"Cozy room, very central next to river",1567826,Patricia,,Dublin City,53.34666,-6.26431,Private room,55,3,14,2020-03-10,0.32,1,0,0,
24384328,"Cosy Apartment, close to Dub city centre & seaside",130605733,Andrea,,Dublin City,53.36629,-6.2133,Entire home/apt,79,3,2,2018-05-07,0.05,1,0,0,
24384470,Twin-15 min DUBLIN AIRPORT/CITY (Croke Park & DCU),133347727,Susan,,Dublin City,53.38129,-6.24667,Private room,65,1,38,2021-12-05,0.88,2,56,10,
24384707,Brookman Town Homes - 3 bedroom house Dublin 4,54082092,Naomi,,Dublin City,53.32027,-6.23759,Entire home/apt,143,6,35,2021-11-24,0.80,15,53,10,
24402308,Home from Home 1,52002212,Tony,,Dublin City,53.37895,-6.19612,Private room,75,3,237,2020-11-01,5.36,2,339,0,
24409691,"Private Apartment, Perfect Location to City Centre",138767227,Moyo,,South Dublin,53.28837,-6.37495,Private room,38,1,14,2018-09-24,0.32,1,0,0,
24409702,Ballsbridge renovated apt (RDS next door),39776728,Gemma,,Dublin City,53.32353,-6.23018,Entire home/apt,117,1,83,2019-08-16,1.93,3,0,0,
24409825,Safe and comfortable single room with OWN bathroom,132033737,Patricia,,Dublin City,53.35856,-6.24008,Private room,55,1,84,2021-12-06,2.00,1,26,4,
24416875,Single bedroom in Grand Canal Dock,99717635,Amer,,Dublin City,53.33938,-6.23792,Private room,59,2,30,2020-01-01,0.69,2,0,0,
24422443,Loretto Abbey - Rathfarnham,9259434,Maeva,,South Dublin,53.2938,-6.28072,Private room,39,16,0,,,1,0,0,
24423525,Home from Home,52002212,Tony,,Dublin City,53.37895,-6.19612,Private room,47,1,233,2021-10-23,5.26,2,11,19,
24436173,My home is in a housing estate.,137388403,Christina,,Dublin City,53.38824,-6.23212,Private room,100,2,123,2021-11-07,2.78,1,0,4,
24438440,2 Bedroom Apartment - Griffith College 3 Pax,184560099,Griffith Halls Of Residence,,Dublin City,53.33107,-6.2784,Entire home/apt,157,1,8,2021-07-30,0.20,8,0,5,
24442994,4 Bedroom 4 Bathroom Apartments,49352581,Tom,,Dublin City,53.38204,-6.24039,Entire home/apt,204,3,9,2019-08-20,0.21,11,0,0,
24468207,"Bright, spacious & close to the best of Dublin.",184814325,Will,,Dublin City,53.31334,-6.2449,Entire home/apt,173,15,75,2019-11-17,1.70,2,0,0,
24494788,1 bedroom Dublin 8 townhouse,11043489,Adrian,,Dublin City,53.33595,-6.2799,Entire home/apt,100,4,3,2018-05-22,0.07,1,0,0,
24503354,One Bed Apartment beside Trinity College,185112025,Jova,,Dublin City,53.34474,-6.25175,Entire home/apt,107,4,13,2018-10-28,0.30,1,0,0,
24511805,Double Room; Beaumont Woods,133238523,Anna,,Dublin City,53.39139,-6.2345,Private room,60,5,54,2021-11-26,1.25,1,61,4,
24531067,2 bed house with large garden near Dundrum,183308787,Noeleen,,Dn Laoghaire-Rathdown,53.30058,-6.24568,Entire home/apt,130,4,46,2021-10-20,1.06,1,88,2,
24542443,Lovely 70 sq m one bedroom with a real fire place,113220200,Ana Maria,,Dublin City,53.36064,-6.27529,Entire home/apt,120,14,0,,,1,0,0,
24549708,Chambre dans une maison à Rathmines,13474931,Mathieu,,Dublin City,53.32281,-6.27025,Private room,59,1,3,2018-05-13,0.07,1,0,0,
24551330,City centre apartment,185472597,Leopold,,Dublin City,53.35949,-6.2577,Entire home/apt,105,1,19,2018-07-28,0.43,1,0,0,
24554674,Freshly Renovated House - Close to Digital Docks,185502580,Joan,,Dublin City,53.3426,-6.22535,Entire home/apt,253,2,27,2019-08-31,0.61,1,0,0,
24555689,2 bedroomed bungalow,45434302,Breda,,Fingal,53.39921,-6.4205,Entire home/apt,120,7,23,2020-02-23,0.54,1,47,0,
24568270,(4) New Studio Apartment. Fab Location ! Rathmines,151128160,Kevin,,Dublin City,53.32881,-6.26416,Entire home/apt,120,14,38,2021-11-14,0.87,13,160,2,
24569869,Gem in the heart of Ranelagh,17706552,Clive,,Dublin City,53.32249,-6.25568,Entire home/apt,89,2,129,2020-03-16,2.94,1,0,0,
24577964,(1) Rathmines Great Location! 2 Bedroom Apartment,151128160,Kevin,,Dublin City,53.32881,-6.26416,Entire home/apt,180,14,45,2020-09-15,1.03,13,128,0,
24579796,Bright and comfortable..,41773537,Mary,,South Dublin,53.30093,-6.48879,Private room,60,1,1,2019-07-27,0.03,2,44,0,
24591957,Home stay by the coast,118710541,Mary Rose,,Fingal,53.40135,-6.14036,Private room,40,1,83,2021-08-30,1.89,2,0,3,
24593463,"Modern light filled home Killester, Dublin 5",111819322,Anne,,Dublin City,53.37586,-6.20762,Entire home/apt,300,3,0,,,1,0,0,
24595591,Lovely 2 Bed Terraced Cottage in Kilmainham,183595453,Trisha,,Dublin City,53.34099,-6.30041,Entire home/apt,71,2,34,2019-02-25,0.78,1,0,0,
24595724,Cozy Room In Quiet Area Close To Centre,17815836,Kevin,,Dn Laoghaire-Rathdown,53.30225,-6.24636,Private room,62,2,6,2018-07-16,0.14,1,0,0,
24605013,Hotel quality rest in an Oceanview property,38114320,Coral,,Fingal,53.58335,-6.14191,Private room,150,1,1,2018-05-03,0.02,1,0,0,
24616688,Beautiful Dublin Southside family home,147150482,Gerry,,Dn Laoghaire-Rathdown,53.28735,-6.21282,Entire home/apt,175,28,0,,,1,0,0,
24617718,"Ashtown Home near  Phoenix park, and city centre",26895541,Gary,,Dublin City,53.37313,-6.32299,Entire home/apt,200,2,0,,,1,0,0,
24625249,"Double bed, en-suite, continental breakfast²",203520689,Patrick,,Dn Laoghaire-Rathdown,53.26619,-6.1668,Private room,45,1,78,2020-03-13,1.78,5,65,0,
24628031,Whole apt-2 bedrooms-River View-free car parking,4383542,Yves,,Dublin City,53.36299,-6.26949,Entire home/apt,120,28,72,2021-10-21,1.68,2,5,1,
24628638,singleroom near Dublin airport  ryanair HQ airside,153409051,Liam,,Fingal,53.44413,-6.23734,Private room,37,1,8,2021-08-06,0.18,3,0,7,
24636131,The Gates for 4 persons.,402350551,,,Dn Laoghaire-Rathdown,53.25818,-6.17325,Entire home/apt,9,1,0,,,8,0,0,
24639598,Modern Apartment Beside Trinity College,186207337,Mark,,Dublin City,53.34279,-6.24355,Entire home/apt,271,2,123,2021-12-05,2.80,1,282,14,
24639951,Beautiful Large 7-Bedroom Family Home in Killiney,54178759,Portia,,Dn Laoghaire-Rathdown,53.25947,-6.12978,Entire home/apt,385,12,1,2019-06-27,0.03,1,0,0,
24652291,"Bright double rm with ensuite, own dr and parking.",186304062,Sheila,,Dublin City,53.37581,-6.27908,Private room,45,2,1,2018-06-06,0.02,1,0,0,
24670678,Prime City-Airport Link 6: comfy double en-suite,177826854,Sean,,Dublin City,53.37381,-6.25468,Private room,47,1,18,2018-08-12,0.41,15,0,0,
24694012,Central Dublin funky modern bright 2 Bed Apartment,7049448,Mary,,Dublin City,53.3448,-6.24471,Entire home/apt,136,2,79,2020-03-08,1.81,1,0,0,
24714484,"Double bedroom, en-suite with courtyard garden.",169063040,Mark,,Dn Laoghaire-Rathdown,53.28554,-6.24685,Private room,50,2,8,2021-11-14,1.64,1,4,8,
24725111,**Just off OCONNELL STREET**Cosy 1bed apartment**MONTHLY discounts***,31284582,Paul,,Dublin City,53.35689,-6.25986,Entire home/apt,93,14,82,2021-11-17,1.88,29,176,9,
24727848,"Skerries Seaside Retreat, Dublin Airport and City.",139226529,Annette,,Fingal,53.58042,-6.11667,Private room,64,2,6,2019-05-28,0.14,1,0,0,
24730797,Camelot 1 bd  apt full living & kitch 10m airport,183305118,Linda,,Fingal,53.52371,-6.26937,Entire home/apt,100,1,279,2021-11-24,6.39,1,330,96,
24743399,Donnybrook D4 Studio (3) Close UCD & St Vincents,115930739,Stephen,,Dublin City,53.31986,-6.23254,Entire home/apt,98,14,48,2020-01-02,1.10,4,0,0,
24749174,Cosy Dublin City Centre Apartment for 2,131344118,Niamh,,Dublin City,53.34482,-6.28309,Entire home/apt,80,4,13,2018-09-02,0.31,1,0,0,
24750271,"Large Double Bedroom & En-suite, Near City Centre",130478993,Cathal,,Dublin City,53.36418,-6.26794,Private room,41,1,42,2020-01-26,0.96,1,0,0,
24750573,Charming artisan cottage in vibrant Stoneybatter.,106128044,John And Natasza,,Dublin City,53.35207,-6.28775,Entire home/apt,170,2,15,2020-02-02,0.34,1,0,0,
24751014,"Cosy single room, just 3 km from airport",148953396,Marjo,,Fingal,53.44735,-6.23142,Private room,44,1,291,2021-11-20,6.66,3,54,57,
24753388,Cosy Double room just 3 km from airport,148953396,Marjo,,Fingal,53.44583,-6.23155,Private room,59,1,191,2021-12-01,4.38,3,13,22,
24753564,"Cabra Rd 
105 A New Cabra Road Dublin 7",187113030,Arvesh,,Dublin City,53.36249,-6.28412,Private room,400,1,4,2018-06-17,0.09,1,87,0,
24754616,Great location in the heart of the city,187154879,Art,,Dublin City,53.35143,-6.27492,Private room,84,3,1,2018-05-07,0.02,2,0,0,
24755111,Luxurious three bed in Ballsbridge,112062166,Gav&Una,,Dublin City,53.3378,-6.22804,Entire home/apt,264,3,44,2019-12-29,1.03,10,0,0,
24755498,"Our Snug, an intimate studio in Howth",137042954,Margot,,Fingal,53.37724,-6.05444,Entire home/apt,80,2,120,2021-11-21,2.75,1,70,24,
24755737,Great location in the heart of the city,187154879,Art,,Dublin City,53.35166,-6.27616,Private room,74,3,3,2018-05-21,0.07,2,0,0,
24762984,Cosy & stylish 2 Bed Home in Historic Dublin,70398822,Kathleen,,Dublin City,53.34222,-6.30547,Entire home/apt,109,15,79,2020-02-28,1.89,1,0,0,
24765078,The Cove,43413597,Lesley,,Fingal,53.6136,-6.19117,Entire home/apt,50,2,30,2019-08-26,0.72,1,0,0,
24771415,Modern Coach House - Luxury in Georgian Core,148067609,David,,Dublin City,53.33293,-6.25182,Entire home/apt,241,2,138,2021-12-08,3.18,1,116,29,
24771520,Private room in a nice apartment on the Quays,9628757,Thomas,,Dublin City,53.3453,-6.27902,Private room,70,2,1,2018-05-02,0.02,1,0,0,
24786569,Prime City-Airport Link 2a: Double en-suite room,177826854,Sean,,Dublin City,53.37178,-6.25338,Private room,30,50,2,2018-06-11,0.05,15,0,0,
24787457,Prime City-Airport Link 3: single semi en-suite,177826854,Sean,,Dublin City,53.37196,-6.25349,Private room,35,1,14,2018-08-13,0.32,15,0,0,
24788851,Prime City-Airport Link 4: single en-suite,177826854,Sean,,Dublin City,53.37366,-6.25507,Private room,42,1,19,2018-08-12,0.44,15,0,0,
24791825,Prime City-Airport Link 1: Twin single with couch,177826854,Sean,,Dublin City,53.37385,-6.25354,Private room,40,1,27,2018-08-10,0.62,15,0,0,
24793539,Prime City-Airport Link 5: Spacious double room,177826854,Sean,,Dublin City,53.37372,-6.25503,Private room,39,1,31,2018-08-12,0.71,15,0,0,
24793841,Musical 1 bed in the heart of old Dublin,187454095,Brian,,Dublin City,53.33978,-6.27761,Entire home/apt,103,2,81,2019-09-30,1.87,1,0,0,
24797844,Central Apartment in Dublin 8,187478049,Kieran,,Dublin City,53.33705,-6.28094,Entire home/apt,139,2,12,2019-01-06,0.28,2,0,0,
24800209,Prime City-Airport Link 7: Single room,177826854,Sean,,Dublin City,53.3732,-6.25487,Private room,31,1,29,2018-08-13,0.66,15,0,0,
24818015,"Double Bedroom, South Dublin, near Killiney &  M50",71249723,George,,Dn Laoghaire-Rathdown,53.25615,-6.13464,Private room,65,2,16,2021-12-05,0.37,1,166,6,
24820531,Prime City-Airport Link 6a: comfy double en suite,177826854,Sean,,Dublin City,53.37362,-6.25304,Private room,48,1,7,2018-07-16,0.16,15,0,0,
24821148,Prime City-Airport Link 4a: single en-suite,177826854,Sean,,Dublin City,53.37402,-6.25454,Private room,35,1,3,2018-05-17,0.07,15,0,0,
24821802,Prime City-Airport Link 3a: single semi en-suite,177826854,Sean,,Dublin City,53.37316,-6.25282,Private room,34,1,5,2018-06-28,0.12,15,0,0,
24822310,Prime City-Airport Link 2: Double en suite room,177826854,Sean,,Dublin City,53.37172,-6.2536,Private room,47,1,24,2018-08-12,0.55,15,0,0,
24838592,Modern & Stylish 3 Bed Dublin Home - Sleeps 6,6596556,Catriona,,Dublin City,53.34124,-6.22233,Entire home/apt,300,3,28,2018-12-07,0.67,1,0,0,
24840450,Blaithín,187785862,Kevin,,Dublin City,53.38443,-6.20128,Entire home/apt,64,2,53,2020-03-19,1.22,1,94,0,
24841911,Temple Bar Oasis with Rooftop Views,6086089,Maeve,,Dublin City,53.34602,-6.2611,Entire home/apt,200,2,9,2020-03-15,0.36,1,0,0,
